A8,15,15,20,25,30,35,40,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A8-,15,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YL01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL01-,15,19,23,27,30,33,36,39,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,,,,,,,,,,,,,,,,
YL02,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL02-,15,19,24,26,29,31,36,39,42,45,45,45,45,45,45,45,45,45,45,45,45,45,0,,,,,,,,,,,,,,,,
YL03,15,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL03-,15,21,23,26,28,31,35,39,43,45,45,45,45,45,45,45,45,45,45,45,45,0,0,,,,,,,,,,,,,,,,
YL04,15,21,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL04-,15,18,22,24,27,30,33,38,42,45,45,45,45,45,45,45,45,45,45,45,0,0,0,,,,,,,,,,,,,,,,
YL05,15,18,23,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL05-,15,19,22,25,28,31,36,40,44,45,45,45,45,45,45,45,45,45,45,0,0,0,0,,,,,,,,,,,,,,,,
YL06,15,19,22,26,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL06-,15,18,22,25,28,32,37,41,44,45,45,45,45,45,45,45,45,45,0,0,0,0,0,,,,,,,,,,,,,,,,
YL07,15,18,22,24,28,31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL07-,15,19,23,26,30,33,39,42,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL08,15,19,22,25,27,31,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL08-,15,18,23,27,30,35,38,41,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL09,15,18,23,25,28,30,35,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL09-,15,19,24,27,31,35,38,42,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL10,15,19,23,26,28,31,33,39,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL10-,15,21,24,28,31,35,39,42,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL11,15,21,24,27,30,32,36,38,43,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL11-,15,19,24,27,30,35,38,41,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL12,15,19,24,27,30,33,37,40,42,45,45,45,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL12-,15,21,24,27,31,33,38,42,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL13,15,21,24,28,31,35,39,41,44,45,45,45,45,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL13-,15,18,22,27,29,33,38,41,44,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL14,15,18,24,27,31,35,38,42,44,45,45,45,45,45,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL14-,15,18,24,26,30,35,38,41,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL15,15,18,22,27,30,35,38,41,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL15-,15,21,23,27,31,35,38,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL16,15,21,24,27,31,35,39,42,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL16-,15,18,23,27,30,33,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL17,15,18,23,26,29,33,38,42,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL17-,15,19,24,28,30,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL18,15,19,23,27,30,33,38,41,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,,,,,,,,,,,,,,,,
YL18-,15,19,24,27,31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL19,15,19,24,27,31,35,38,42,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,,,,,,,,,,,,,,,,
YL19-,15,19,23,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL20,15,19,24,28,30,35,38,41,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,,,,,,,,,,,,,,,,
YL20-,15,18,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL21,15,18,23,27,30,33,38,41,44,45,45,45,45,45,45,45,45,45,45,45,45,0,0,,,,,,,,,,,,,,,,
YL21-,15,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL22,15,21,24,27,31,36,38,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,,,,,,,,,,,,,,,,
YL22-,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
YL23,15,21,25,28,32,36,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,,,,,,,,,,,,,,,,
YL23-,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
RW06,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RW06-,0,18,29,35,38,41,42,42,42,42,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,
RW05,0,18,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RW05-,0,23,29,32,35,37,39,42,42,42,42,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RW02,0,23,29,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RW02-,0,18,22,25,26,29,33,36,39,42,42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RW01,0,18,29,35,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RW01-,0,16,19,20,23,27,30,33,42,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN01,0,18,29,35,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN01-,0,16,19,20,23,27,30,33,42,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN02,0,16,22,32,38,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN02-,0,15,17,19,23,26,29,38,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN03,0,15,19,25,35,41,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN03-,0,14,16,20,23,26,35,40,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN04,0,14,17,20,26,37,42,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN04-,0,14,19,22,25,34,38,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN05,0,14,16,19,23,29,39,42,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN05-,0,17,20,23,32,36,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN06,0,17,19,20,23,27,33,42,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN06-,0,15,18,27,32,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN07,0,15,20,22,23,26,30,36,42,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN07-,0,15,24,29,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN08,0,15,18,23,25,26,29,33,39,42,42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN08-,0,21,26,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN09,0,21,24,27,32,34,35,38,42,42,42,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN09-,0,17,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
RN10,0,17,26,29,32,36,38,40,42,42,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,
RN10-,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
