trip_id,arrival_time,departure_time,stop_id,stop_sequence
SNNE_202_2,13:42:00,13:44:00,BSJ,59
SNNE_202_2,13:51:00,13:52:00,SAM,60
SNNE_202_2,14:05:00,14:05:00,BKK,61
SNNE_210_2,16:00:00,16:00:00,SRT_1067,1
SNNE_210_2,16:04:00,16:05:00,SRT_1066,2
SNNE_210_2,16:15:00,16:16:00,SRT_1063,3
SNNE_210_2,16:23:00,16:24:00,SRT_1061,4
SNNE_210_2,16:29:00,16:30:00,SRT_1060,5
SNNE_210_2,16:36:00,16:37:00,SRT_1059,6
SNNE_210_2,16:44:00,16:51:00,SRT_1058,7
SNNE_210_2,16:57:00,16:58:00,SRT_1056,8
SNNE_210_2,17:03:00,17:04:00,SRT_1055,9
SNNE_210_2,17:09:00,17:10:00,SRT_1053,10
SNNE_210_2,17:16:00,17:17:00,SRT_1051,11
SNNE_210_2,17:22:00,17:32:00,SRT_1050,12
SNNE_210_2,17:37:00,17:38:00,SRT_1048,13
SNNE_210_2,17:44:00,17:45:00,SRT_1047,14
SNNE_210_2,17:50:00,17:51:00,SRT_1045,15
SNNE_210_2,17:58:00,17:59:00,SRT_1041,16
SNNE_210_2,18:05:00,18:06:00,SRT_1039,17
SNNE_210_2,18:09:00,18:10:00,SRT_1038,18
SNNE_210_2,18:14:00,18:15:00,SRT_1037,19
SNNE_210_2,18:18:00,18:19:00,SRT_1224,20
SNNE_210_2,18:23:00,18:24:00,SRT_1036,21
SNNE_210_2,18:30:00,18:31:00,SRT_1035,22
SNNE_210_2,18:37:00,18:38:00,SRT_1033,23
SNNE_210_2,18:42:00,18:43:00,SRT_1032,24
SNNE_210_2,18:47:00,18:48:00,SRT_1031,25
SNNE_210_2,18:56:00,18:57:00,SRT_1029,26
SNNE_210_2,19:02:00,19:03:00,SRT_1028,27
SNNE_210_2,19:09:00,19:10:00,SRT_1026,28
SNNE_210_2,19:16:00,19:17:00,SRT_1024,29
SNNE_210_2,19:20:00,19:21:00,SRT_1023,30
SNNE_210_2,19:25:00,19:26:00,SRT_1230,31
SNNE_210_2,19:30:00,19:31:00,SRT_1022,32
SNNE_210_2,19:38:00,19:41:00,RSI,33
SNNE_210_2,19:50:00,19:52:00,DMU,34
SNNE_210_2,20:15:00,20:17:00,BSJ,35
SNNE_210_2,20:23:00,20:24:00,SAM,36
SNNE_210_2,20:35:00,20:35:00,BKK,37
SNNE_408_2,09:35:00,09:35:00,SRT_1222,1
SNNE_408_2,09:44:00,09:45:00,SRT_1220,2
SNNE_408_2,09:53:00,09:54:00,SRT_1218,3
SNNE_408_2,10:01:00,10:02:00,SRT_1216,4
SNNE_408_2,10:17:00,10:18:00,SRT_1212,5
SNNE_408_2,10:29:00,10:30:00,SRT_1208,6
SNNE_408_2,10:39:00,10:44:00,SRT_1206,7
SNNE_408_2,10:57:00,10:58:00,SRT_1204,8
SNNE_408_2,11:14:00,11:15:00,SRT_1201,9
SNNE_408_2,11:25:00,11:26:00,SRT_1199,10
SNNE_408_2,11:32:00,11:33:00,SRT_1198,11
SNNE_408_2,11:41:00,11:42:00,SRT_1196,12
SNNE_408_2,11:51:00,11:54:00,SRT_1193,13
SNNE_408_2,11:59:00,12:00:00,SRT_1192,14
SNNE_408_2,12:09:00,12:10:00,SRT_1189,15
SNNE_408_2,12:17:00,12:18:00,SRT_1187,16
SNNE_408_2,12:28:00,12:29:00,SRT_1185,17
SNNE_408_2,12:36:00,12:37:00,SRT_1184,18
SNNE_408_2,12:46:00,12:47:00,SRT_1182,19
SNNE_408_2,13:14:00,13:15:00,SRT_1177,20
SNNE_408_2,13:20:00,13:21:00,SRT_1176,21
SNNE_408_2,13:40:00,13:41:00,SRT_1172,22
SNNE_408_2,13:51:00,13:52:00,SRT_1169,23
SNNE_408_2,14:20:00,14:21:00,SRT_1165,24
SNNE_408_2,14:26:00,14:27:00,SRT_1164,25
SNNE_408_2,14:34:00,14:35:00,SRT_1162,26
SNNE_408_2,14:39:00,14:40:00,SRT_1161,27
SNNE_408_2,14:45:00,14:46:00,SRT_1160,28
SNNE_408_2,14:52:00,14:53:00,SRT_1159,29
SNNE_408_2,15:02:00,15:03:00,SRT_1157,30
SNNE_408_2,15:15:00,15:16:00,SRT_1154,31
SNNE_408_2,15:23:00,15:24:00,SRT_1152,32
SNNE_408_2,15:27:00,15:35:00,SRT_1151,33
SNNE_408_2,15:38:00,15:41:00,SRT_1150,34
SNNE_408_2,15:47:00,15:48:00,SRT_1148,35
SNNE_408_2,15:54:00,15:55:00,SRT_1146,36
SNNE_408_2,16:01:00,16:02:00,SRT_1144,37
SNNE_408_2,16:05:00,16:06:00,SRT_1137,38
SNNE_408_2,16:10:00,16:11:00,SRT_1136,39
SNNE_408_2,16:16:00,16:17:00,SRT_1134,40
SNNE_408_2,16:25:00,16:26:00,SRT_1131,41
SNNE_408_2,16:30:00,16:31:00,SRT_1130,42
SNNE_408_2,16:38:00,16:39:00,SRT_1127,43
SNNE_408_2,16:46:00,16:47:00,SRT_1125,44
SNNE_408_2,16:54:00,16:55:00,SRT_1122,45
SNNE_408_2,17:00:00,17:01:00,SRT_1121,46
SNNE_408_2,17:06:00,17:07:00,SRT_1119,47
SNNE_408_2,17:11:00,17:12:00,SRT_1118,48
SNNE_408_2,17:18:00,17:19:00,SRT_1116,49
SNNE_408_2,17:25:00,17:26:00,SRT_1114,50
SNNE_408_2,17:33:00,17:34:00,SRT_1112,51
SNNE_408_2,17:38:00,17:39:00,SRT_1111,52
SNNE_408_2,17:46:00,17:47:00,SRT_1109,53
SNNE_408_2,17:54:00,17:55:00,SRT_1107,54
SNNE_408_2,18:02:00,18:03:00,SRT_1105,55
SNNE_408_2,18:09:00,18:10:00,SRT_1103,56
SNNE_408_2,18:17:00,18:18:00,SRT_1101,57
SNNE_408_2,18:24:00,18:25:00,SRT_1099,58
SNNE_408_2,18:33:00,18:34:00,SRT_1097,59
SNNE_408_2,18:40:00,18:45:00,SRT_1095,60
SNNE_408_2,18:52:00,18:53:00,SRT_1093,61
SNNE_408_2,18:59:00,19:03:00,SRT_1091,62
SNNE_408_2,19:11:00,19:12:00,SRT_1088,63
SNNE_408_2,19:19:00,19:20:00,SRT_1086,64
SNNE_408_2,19:26:00,19:27:00,SRT_1084,65
SNNE_408_2,19:32:00,19:33:00,SRT_1226,66
SNNE_408_2,19:39:00,19:40:00,SRT_1083,67
SNNE_408_2,19:45:00,19:45:00,SRT_1082,68
SNNE_406_2,12:45:00,12:45:00,SRT_1151,1
SNNE_406_2,12:37:00,12:40:00,SRT_1150,2
SNNE_406_2,12:29:00,12:30:00,SRT_1148,3
SNNE_406_2,12:22:00,12:23:00,SRT_1146,4
SNNE_406_2,12:08:00,12:15:00,SRT_1144,5
SNNE_406_2,11:59:00,12:04:00,SRT_1137,6
SNNE_406_2,11:48:00,11:49:00,SRT_1139,7
SNNE_406_2,11:35:00,11:35:00,SRT_1143,8
SNNE_402_2,14:10:00,14:10:00,SRT_1118,1
SNNE_402_2,14:15:00,14:16:00,SRT_1116,2
SNNE_402_2,14:22:00,14:23:00,SRT_1114,3
SNNE_402_2,14:30:00,14:31:00,SRT_1112,4
SNNE_402_2,14:35:00,14:36:00,SRT_1111,5
SNNE_402_2,14:43:00,14:44:00,SRT_1109,6
SNNE_402_2,14:50:00,14:51:00,SRT_1107,7
SNNE_402_2,14:58:00,14:59:00,SRT_1105,8
SNNE_402_2,15:05:00,15:06:00,SRT_1103,9
SNNE_402_2,15:13:00,15:14:00,SRT_1101,10
SNNE_402_2,15:19:00,15:20:00,SRT_1099,11
SNNE_402_2,15:27:00,15:28:00,SRT_1097,12
SNNE_402_2,15:34:00,15:35:00,SRT_1095,13
SNNE_402_2,15:41:00,15:42:00,SRT_1093,14
SNNE_402_2,15:48:00,15:49:00,SRT_1091,15
SNNE_402_2,15:57:00,16:04:00,SRT_1088,16
SNNE_402_2,16:12:00,16:13:00,SRT_1086,17
SNNE_402_2,16:19:00,16:20:00,SRT_1084,18
SNNE_402_2,16:26:00,16:27:00,SRT_1226,19
SNNE_402_2,16:33:00,16:36:00,SRT_1083,20
SNNE_402_2,16:45:00,16:46:00,SRT_1082,21
SNNE_402_2,16:55:00,16:56:00,SRT_1079,22
SNNE_402_2,17:04:00,17:05:00,SRT_1076,23
SNNE_402_2,17:12:00,17:13:00,SRT_1074,24
SNNE_402_2,17:18:00,17:19:00,SRT_1072,25
SNNE_402_2,17:26:00,17:27:00,SRT_1070,26
SNNE_402_2,17:32:00,17:33:00,SRT_1069,27
SNNE_402_2,17:38:00,17:39:00,SRT_1067,28
SNNE_402_2,17:43:00,17:44:00,SRT_1066,29
SNNE_402_2,17:52:00,17:53:00,SRT_1063,30
SNNE_402_2,17:57:00,17:58:00,SRT_1062,31
SNNE_402_2,18:01:00,18:02:00,SRT_1061,32
SNNE_402_2,18:07:00,18:08:00,SRT_1060,33
SNNE_402_2,18:13:00,18:14:00,SRT_1059,34
SNNE_402_2,18:19:00,18:20:00,SRT_1058,35
SNNE_402_2,18:26:00,18:27:00,SRT_1056,36
SNNE_402_2,18:32:00,18:33:00,SRT_1055,37
SNNE_402_2,18:38:00,18:39:00,SRT_1053,38
SNNE_402_2,18:45:00,18:46:00,SRT_1051,39
SNNE_402_2,18:50:00,18:50:00,SRT_1050,40
SNNE_410_2,16:30:00,16:30:00,SRT_1151,1
SNNE_410_2,16:32:00,16:33:00,SRT_1150,2
SNNE_410_2,16:40:00,16:41:00,SRT_1148,3
SNNE_410_2,16:47:00,16:48:00,SRT_1146,4
SNNE_410_2,16:54:00,16:55:00,SRT_1144,5
SNNE_410_2,16:59:00,17:02:00,SRT_1137,6
SNNE_410_2,17:07:00,17:08:00,SRT_1136,7
SNNE_410_2,17:13:00,17:14:00,SRT_1134,8
SNNE_410_2,17:22:00,17:23:00,SRT_1131,9
SNNE_410_2,17:28:00,17:29:00,SRT_1130,10
SNNE_410_2,17:36:00,17:37:00,SRT_1127,11
SNNE_410_2,17:44:00,17:45:00,SRT_1125,12
SNNE_410_2,17:53:00,17:54:00,SRT_1122,13
SNNE_410_2,17:59:00,18:00:00,SRT_1121,14
SNNE_410_2,18:05:00,18:06:00,SRT_1119,15
SNNE_410_2,18:10:00,18:10:00,SRT_1118,16
SNNE_21_1,05:50:00,06:10:00,KTW,1
SNNE_21_1,06:25:00,06:27:00,DMU,2
SNNE_21_1,06:36:00,06:37:00,RSI,3
SNNE_21_1,06:58:00,06:59:00,SRT_1031,4
SNNE_21_1,07:33:00,07:34:00,SRT_2007,5
SNNE_21_1,07:44:00,07:45:00,SRT_2011,6
SNNE_21_1,08:43:00,08:44:00,SRT_2093,7
SNNE_21_1,10:01:00,10:11:00,SRT_2114,8
SNNE_21_1,10:17:00,10:18:00,SRT_2115,9
SNNE_21_1,11:13:00,11:14:00,SRT_2229,10
SNNE_21_1,11:34:00,11:37:00,SRT_2236,11
SNNE_21_1,11:53:00,11:54:00,SRT_2243,12
SNNE_21_1,12:09:00,12:11:00,SRT_2248,13
SNNE_21_1,12:32:00,12:33:00,SRT_2256,14
SNNE_21_1,13:01:00,13:02:00,SRT_2267,15
SNNE_21_1,13:18:00,13:20:00,SRT_2273,16
SNNE_21_1,13:38:00,13:39:00,SRT_2281,17
SNNE_21_1,14:00:00,14:00:00,SRT_2290,18
SNNE_135_1,06:50:00,07:10:00,KTW,1
SNNE_135_1,07:25:00,07:27:00,DMU,2
SNNE_135_1,07:38:00,07:39:00,RSI,3
SNNE_135_1,07:49:00,07:50:00,SRT_1022,4
SNNE_135_1,08:27:00,08:28:00,SRT_1031,5
SNNE_135_1,08:50:00,08:51:00,SRT_1036,6
SNNE_135_1,09:01:00,09:02:00,SRT_2002,7
SNNE_135_1,09:17:00,09:18:00,SRT_2007,8
SNNE_135_1,09:29:00,09:30:00,SRT_2011,9
SNNE_135_1,10:02:00,10:03:00,SRT_2086,10
SNNE_135_1,10:43:00,10:47:00,SRT_2093,11
SNNE_135_1,11:35:00,11:36:00,SRT_2105,12
SNNE_135_1,11:46:00,11:47:00,SRT_2107,13
SNNE_135_1,12:12:00,12:24:00,SRT_2114,14
SNNE_135_1,12:30:00,12:31:00,SRT_2115,15
SNNE_135_1,12:50:00,12:51:00,SRT_2213,16
SNNE_135_1,13:05:00,13:06:00,SRT_2217,17
SNNE_135_1,13:29:00,13:30:00,SRT_2224,18
SNNE_135_1,13:47:00,13:48:00,SRT_2229,19
SNNE_135_1,13:58:00,13:59:00,SRT_2231,20
SNNE_135_1,14:19:00,14:22:00,SRT_2236,21
SNNE_135_1,14:31:00,14:32:00,SRT_2239,22
SNNE_135_1,14:44:00,14:45:00,SRT_2243,23
SNNE_135_1,14:58:00,14:59:00,SRT_2246,24
SNNE_135_1,15:07:00,15:10:00,SRT_2248,25
SNNE_135_1,15:40:00,15:41:00,SRT_2256,26
SNNE_135_1,15:59:00,16:06:00,SRT_2261,27
SNNE_135_1,16:19:00,16:20:00,SRT_2264,28
SNNE_135_1,16:34:00,16:35:00,SRT_2267,29
SNNE_135_1,17:00:00,17:03:00,SRT_2273,30
SNNE_135_1,17:26:00,17:27:00,SRT_2281,31
SNNE_135_1,17:38:00,17:39:00,SRT_2285,32
SNNE_135_1,18:00:00,18:00:00,SRT_2290,33
SNNE_71_1,10:15:00,10:35:00,KTW,1
SNNE_71_1,10:50:00,10:52:00,DMU,2
SNNE_71_1,11:01:00,11:02:00,RSI,3
SNNE_71_1,11:30:00,11:31:00,SRT_1031,4
SNNE_71_1,11:46:00,11:47:00,SRT_1036,5
SNNE_71_1,12:05:00,12:06:00,SRT_2007,6
SNNE_71_1,12:14:00,12:16:00,SRT_2011,7
SNNE_71_1,13:17:00,13:19:00,SRT_2093,8
SNNE_71_1,14:25:00,14:40:00,SRT_2114,9
SNNE_71_1,14:44:00,14:45:00,SRT_2115,10
SNNE_71_1,15:10:00,15:11:00,SRT_2217,11
SNNE_71_1,15:31:00,15:32:00,SRT_2224,12
SNNE_71_1,15:48:00,15:49:00,SRT_2229,13
SNNE_71_1,16:14:00,16:17:00,SRT_2236,14
SNNE_71_1,16:25:00,16:26:00,SRT_2239,15
SNNE_71_1,16:36:00,16:37:00,SRT_2243,16
SNNE_71_1,17:08:00,17:11:00,SRT_2248,17
SNNE_71_1,17:38:00,17:40:00,SRT_2256,18
SNNE_71_1,17:56:00,17:57:00,SRT_2261,19
SNNE_71_1,18:07:00,18:08:00,SRT_2264,20
SNNE_71_1,18:18:00,18:20:00,SRT_2267,21
SNNE_71_1,18:40:00,18:43:00,SRT_2273,22
SNNE_71_1,19:05:00,19:06:00,SRT_2281,23
SNNE_71_1,19:35:00,19:35:00,SRT_2290,24
SNNE_139_1,19:03:00,19:25:00,KTW,1
SNNE_139_1,19:39:00,19:41:00,DMU,2
SNNE_139_1,19:51:00,19:52:00,RSI,3
SNNE_139_1,20:25:00,20:26:00,SRT_1031,4
SNNE_139_1,20:47:00,20:48:00,SRT_1036,5
SNNE_139_1,21:09:00,21:10:00,SRT_2007,6
SNNE_139_1,21:22:00,21:24:00,SRT_2011,7
SNNE_139_1,22:33:00,22:36:00,SRT_2093,8
SNNE_139_1,23:24:00,23:25:00,SRT_2105,9
SNNE_139_1,00:07:00,00:23:00,SRT_2114,10
SNNE_139_1,00:32:00,00:36:00,SRT_2115,11
SNNE_139_1,01:47:00,01:49:00,SRT_2229,12
SNNE_139_1,02:22:00,02:26:00,SRT_2236,13
SNNE_139_1,02:48:00,02:49:00,SRT_2243,14
SNNE_139_1,03:03:00,03:04:00,SRT_2246,15
SNNE_139_1,03:15:00,03:17:00,SRT_2248,16
SNNE_139_1,03:53:00,03:54:00,SRT_2256,17
SNNE_139_1,04:17:00,04:18:00,SRT_2261,18
SNNE_139_1,04:30:00,04:31:00,SRT_2264,19
SNNE_139_1,04:44:00,04:45:00,SRT_2267,20
SNNE_139_1,05:07:00,05:09:00,SRT_2273,21
SNNE_139_1,05:38:00,05:39:00,SRT_2281,22
SNNE_139_1,06:15:00,06:15:00,SRT_2290,23
SNNE_23_1,20:42:00,21:05:00,KTW,1
SNNE_23_1,21:20:00,21:22:00,DMU,2
SNNE_23_1,21:30:00,21:31:00,RSI,3
SNNE_23_1,22:01:00,22:02:00,SRT_1031,4
SNNE_23_1,22:35:00,22:36:00,SRT_2007,5
SNNE_23_1,23:58:00,00:01:00,SRT_2093,6
SNNE_23_1,01:30:00,01:43:00,SRT_2114,7
SNNE_23_1,03:02:00,03:03:00,SRT_2229,8
SNNE_23_1,03:31:00,03:34:00,SRT_2236,9
SNNE_23_1,04:13:00,04:14:00,SRT_2248,10
SNNE_23_1,04:42:00,04:43:00,SRT_2256,11
SNNE_23_1,05:19:00,05:20:00,SRT_2267,12
SNNE_23_1,05:38:00,05:39:00,SRT_2273,13
SNNE_23_1,06:06:00,06:07:00,SRT_2281,14
SNNE_23_1,06:40:00,06:40:00,SRT_2290,15
SNNE_141_1,22:45:00,23:05:00,KTW,1
SNNE_141_1,23:21:00,23:23:00,DMU,2
SNNE_141_1,23:35:00,23:36:00,RSI,3
SNNE_141_1,00:02:00,00:03:00,SRT_1028,4
SNNE_141_1,00:16:00,00:17:00,SRT_1031,5
SNNE_141_1,00:35:00,00:36:00,SRT_1036,6
SNNE_141_1,00:58:00,00:59:00,SRT_2007,7
SNNE_141_1,01:10:00,01:15:00,SRT_2011,8
SNNE_141_1,01:46:00,01:49:00,SRT_2086,9
SNNE_141_1,02:33:00,02:36:00,SRT_2093,10
SNNE_141_1,03:26:00,03:27:00,SRT_2105,11
SNNE_141_1,03:38:00,03:39:00,SRT_2107,12
SNNE_141_1,03:47:00,03:48:00,SRT_2109,13
SNNE_141_1,04:11:00,04:23:00,SRT_2114,14
SNNE_141_1,04:29:00,04:30:00,SRT_2115,15
SNNE_141_1,05:04:00,05:05:00,SRT_2217,16
SNNE_141_1,05:31:00,05:32:00,SRT_2224,17
SNNE_141_1,05:54:00,05:55:00,SRT_2229,18
SNNE_141_1,06:03:00,06:04:00,SRT_2231,19
SNNE_141_1,06:28:00,06:32:00,SRT_2236,20
SNNE_141_1,06:42:00,06:43:00,SRT_2239,21
SNNE_141_1,06:55:00,06:56:00,SRT_2243,22
SNNE_141_1,07:03:00,07:04:00,SRT_2244,23
SNNE_141_1,07:11:00,07:12:00,SRT_2246,24
SNNE_141_1,07:22:00,07:25:00,SRT_2248,25
SNNE_141_1,08:05:00,08:06:00,SRT_2256,26
SNNE_141_1,08:24:00,08:25:00,SRT_2261,27
SNNE_141_1,08:36:00,08:42:00,SRT_2264,28
SNNE_141_1,08:54:00,08:55:00,SRT_2267,29
SNNE_141_1,09:12:00,09:14:00,SRT_2273,30
SNNE_141_1,09:37:00,09:38:00,SRT_2281,31
SNNE_141_1,09:49:00,09:50:00,SRT_2285,32
SNNE_141_1,10:10:00,10:10:00,SRT_2290,33
SNNE_75_1,08:20:00,08:45:00,KTW,1
SNNE_75_1,09:00:00,09:02:00,DMU,2
SNNE_75_1,09:12:00,09:13:00,RSI,3
SNNE_75_1,09:41:00,09:42:00,SRT_1031,4
SNNE_75_1,09:58:00,09:59:00,SRT_1036,5
SNNE_75_1,10:17:00,10:18:00,SRT_2007,6
SNNE_75_1,10:28:00,10:30:00,SRT_2011,7
SNNE_75_1,10:57:00,10:58:00,SRT_2020,8
SNNE_75_1,11:12:00,11:13:00,SRT_2024,9
SNNE_75_1,11:41:00,11:44:00,SRT_2033,10
SNNE_75_1,12:33:00,12:34:00,SRT_2049,11
SNNE_75_1,13:01:00,13:02:00,SRT_2057,12
SNNE_75_1,13:14:00,13:15:00,SRT_2062,13
SNNE_75_1,13:37:00,13:38:00,SRT_2072,14
SNNE_75_1,14:04:00,14:14:00,SRT_2136,15
SNNE_75_1,14:23:00,14:24:00,SRT_2139,16
SNNE_75_1,14:39:00,14:40:00,SRT_2144,17
SNNE_75_1,15:00:00,15:02:00,SRT_2152,18
SNNE_75_1,15:30:00,15:32:00,SRT_2163,19
SNNE_75_1,15:55:00,15:56:00,SRT_2172,20
SNNE_75_1,16:05:00,16:06:00,SRT_2177,21
SNNE_75_1,16:15:00,16:16:00,SRT_2181,22
SNNE_75_1,16:28:00,16:29:00,SRT_2186,23
SNNE_75_1,16:36:00,16:37:00,SRT_2188,24
SNNE_75_1,16:55:00,16:58:00,SRT_2195,25
SNNE_75_1,17:30:00,17:30:00,SRT_2209,26
SNNE_25_1,20:03:00,20:25:00,KTW,1
SNNE_25_1,20:40:00,20:42:00,DMU,2
SNNE_25_1,20:53:00,20:54:00,RSI,3
SNNE_25_1,21:38:00,21:39:00,SRT_1031,4
SNNE_25_1,22:22:00,22:23:00,SRT_2007,5
SNNE_25_1,22:33:00,22:35:00,SRT_2011,6
SNNE_25_1,23:58:00,00:03:00,SRT_2033,7
SNNE_25_1,02:40:00,02:50:00,SRT_2136,8
SNNE_25_1,03:14:00,03:15:00,SRT_2144,9
SNNE_25_1,03:37:00,03:40:00,SRT_2152,10
SNNE_25_1,04:10:00,04:12:00,SRT_2163,11
SNNE_25_1,04:37:00,04:38:00,SRT_2172,12
SNNE_25_1,05:12:00,05:13:00,SRT_2186,13
SNNE_25_1,05:39:00,05:44:00,SRT_2195,14
SNNE_25_1,06:25:00,06:25:00,SRT_2209,15
SNNE_133_1,21:02:00,21:25:00,KTW,1
SNNE_133_1,21:40:00,21:42:00,DMU,2
SNNE_133_1,21:52:00,21:53:00,RSI,3
SNNE_133_1,22:29:00,22:30:00,SRT_1031,4
SNNE_133_1,22:49:00,22:50:00,SRT_1036,5
SNNE_133_1,23:11:00,23:12:00,SRT_2007,6
SNNE_133_1,23:22:00,23:23:00,SRT_2011,7
SNNE_133_1,00:37:00,00:40:00,SRT_2033,8
SNNE_133_1,02:05:00,02:06:00,SRT_2057,9
SNNE_133_1,02:24:00,02:25:00,SRT_2062,10
SNNE_133_1,02:52:00,02:53:00,SRT_2072,11
SNNE_133_1,03:27:00,03:37:00,SRT_2136,12
SNNE_133_1,03:48:00,03:49:00,SRT_2139,13
SNNE_133_1,04:07:00,04:08:00,SRT_2144,14
SNNE_133_1,04:32:00,04:35:00,SRT_2152,15
SNNE_133_1,05:00:00,05:01:00,,16
SNNE_133_1,05:10:00,05:13:00,SRT_2163,17
SNNE_133_1,05:42:00,05:43:00,SRT_2172,18
SNNE_133_1,05:57:00,05:58:00,SRT_2177,19
SNNE_133_1,06:10:00,06:11:00,SRT_2181,20
SNNE_133_1,06:19:00,06:20:00,SRT_2183,21
SNNE_133_1,06:28:00,06:29:00,SRT_2186,22
SNNE_133_1,06:38:00,06:39:00,SRT_2188,23
SNNE_133_1,07:02:00,07:09:00,SRT_2195,24
SNNE_133_1,07:55:00,08:35:00,SRT_2209,25
SNNE_133_1,09:05:00,09:05:00,SRT_7203,26
SNNE_147_1,16:00:00,16:00:00,SRT_2195,1
SNNE_147_1,16:40:00,17:25:00,SRT_2209,2
SNNE_147_1,17:55:00,17:55:00,SRT_7203,3
SNNE_339_1,05:05:00,05:05:00,BKK,1
SNNE_339_1,05:17:00,05:18:00,SAM,2
SNNE_339_1,05:24:00,05:26:00,BSJ,3
SNNE_339_1,05:50:00,05:52:00,DMU,4
SNNE_339_1,06:02:00,06:03:00,RSI,5
SNNE_339_1,06:11:00,06:12:00,SRT_1230,6
SNNE_339_1,06:08:00,06:09:00,SRT_1022,7
SNNE_339_1,06:16:00,06:17:00,SRT_1023,8
SNNE_339_1,06:19:00,06:20:00,SRT_1024,9
SNNE_339_1,06:25:00,06:26:00,SRT_1026,10
SNNE_339_1,06:32:00,06:33:00,SRT_1028,11
SNNE_339_1,06:36:00,06:37:00,SRT_1029,12
SNNE_339_1,06:44:00,06:45:00,SRT_1031,13
SNNE_339_1,06:50:00,06:51:00,SRT_1032,14
SNNE_339_1,06:54:00,06:55:00,SRT_1033,15
SNNE_339_1,06:58:00,06:59:00,SRT_1034,16
SNNE_339_1,07:02:00,07:03:00,SRT_1035,17
SNNE_339_1,07:10:00,07:24:00,SRT_1036,18
SNNE_339_1,07:29:00,07:30:00,SRT_2001,19
SNNE_339_1,07:33:00,07:34:00,SRT_2002,20
SNNE_339_1,07:39:00,07:40:00,SRT_2004,21
SNNE_339_1,07:44:00,07:45:00,SRT_2005,22
SNNE_339_1,07:51:00,07:52:00,SRT_2007,23
SNNE_339_1,07:58:00,07:59:00,SRT_2009,24
SNNE_339_1,08:05:00,08:05:00,SRT_2011,25
SNNE_233_1,12:00:00,12:00:00,BKK,1
SNNE_233_1,12:09:00,12:10:00,RMD,2
SNNE_233_1,12:14:00,12:15:00,SAM,3
SNNE_233_1,12:22:00,12:24:00,BSJ,4
SNNE_233_1,12:49:00,12:51:00,DMU,5
SNNE_233_1,13:01:00,13:02:00,RSI,6
SNNE_233_1,13:14:00,13:15:00,SRT_1024,7
SNNE_233_1,13:25:00,13:26:00,SRT_1028,8
SNNE_233_1,13:38:00,13:39:00,SRT_1031,9
SNNE_233_1,13:56:00,13:57:00,SRT_1036,10
SNNE_233_1,14:03:00,14:04:00,SRT_2001,11
SNNE_233_1,14:07:00,14:08:00,SRT_2002,12
SNNE_233_1,14:13:00,14:14:00,SRT_2004,13
SNNE_233_1,14:18:00,14:19:00,SRT_2005,14
SNNE_233_1,14:25:00,14:26:00,SRT_2007,15
SNNE_233_1,14:32:00,14:33:00,SRT_2009,16
SNNE_233_1,14:38:00,14:39:00,SRT_2011,17
SNNE_233_1,14:49:00,14:50:00,SRT_2082,18
SNNE_233_1,15:11:00,15:12:00,SRT_2086,19
SNNE_233_1,15:24:00,15:25:00,SRT_2088,20
SNNE_233_1,15:32:00,15:33:00,SRT_2089,21
SNNE_233_1,15:42:00,15:43:00,SRT_2091,22
SNNE_233_1,15:49:00,15:51:00,SRT_2093,23
SNNE_233_1,15:59:00,16:00:00,SRT_2095,24
SNNE_233_1,16:08:00,16:09:00,SRT_2096,25
SNNE_233_1,16:16:00,16:17:00,SRT_2097,26
SNNE_233_1,16:22:00,16:23:00,SRT_2100,27
SNNE_233_1,16:26:00,16:27:00,SRT_2101,28
SNNE_233_1,16:33:00,16:34:00,SRT_2102,29
SNNE_233_1,16:37:00,16:38:00,SRT_2103,30
SNNE_233_1,16:43:00,16:44:00,SRT_2105,31
SNNE_233_1,16:49:00,16:50:00,SRT_2106,32
SNNE_233_1,16:55:00,16:56:00,SRT_2107,33
SNNE_233_1,17:02:00,17:03:00,SRT_2109,34
SNNE_233_1,17:11:00,17:12:00,SRT_2111,35
SNNE_233_1,17:18:00,17:19:00,SRT_2113,36
SNNE_233_1,17:24:00,17:34:00,SRT_2114,37
SNNE_233_1,17:37:00,17:38:00,SRT_2115,38
SNNE_233_1,17:54:00,17:58:00,SRT_2213,39
SNNE_233_1,18:06:00,18:12:00,SRT_2215,40
SNNE_233_1,18:18:00,18:19:00,SRT_2217,41
SNNE_233_1,18:29:00,18:30:00,SRT_2220,42
SNNE_233_1,18:37:00,18:38:00,SRT_2222,43
SNNE_233_1,18:47:00,18:48:00,SRT_2224,44
SNNE_233_1,18:59:00,19:00:00,SRT_2227,45
SNNE_233_1,19:08:00,19:09:00,SRT_2229,46
SNNE_233_1,19:18:00,19:19:00,SRT_2231,47
SNNE_233_1,19:27:00,19:28:00,SRT_2233,48
SNNE_233_1,19:32:00,19:33:00,SRT_2234,49
SNNE_233_1,19:42:00,19:45:00,SRT_2236,50
SNNE_233_1,19:55:00,19:56:00,SRT_2239,51
SNNE_233_1,20:08:00,20:09:00,SRT_2243,52
SNNE_233_1,20:16:00,20:17:00,SRT_2244,53
SNNE_233_1,20:40:00,20:40:00,SRT_2248,54
SNNE_341_1,17:00:00,17:00:00,BKK,1
SNNE_341_1,17:06:00,17:07:00,YMR,2
SNNE_341_1,17:10:00,17:11:00,RMD,3
