stop_id,stop_name,stop_name_en,stop_lat,stop_lon,stop_desc
node/9565709975,Emporium Suites by Chatrium,Emporium Suites by Chatrium,13.730087,100.568479,hotel
node/9589437517,นิยาย,นิยาย,13.788419,100.429344,cafe
node/9598681775,โรงแรมเมอร์เคียว กรุงเทพ มักกะสัน,Mercure Bangkok Makkasan,13.751202,100.557215,hotel
node/9599444682,Kasayapi Hotel,Kasayapi Hotel,13.738061,100.485479,hotel
node/9604698607,ศูนย์ศึกษาพระพุทธศาสนาวันอาทิตย์,Buddhist Learning Center,13.889104,100.582519,school
node/9604740414,บิลเลี่ยนแคร์ คลินิก,Billion Care Clinic,13.890135,100.587800,clinic
node/9620764923,NK Guest House,NK Guest House,13.736695,100.553576,guest_house
node/9667217217,Rest Ratchada Hotel,Rest Ratchada Hotel,13.785085,100.575915,hotel
node/9669030417,WellMed clinic,WellMed clinic,13.735440,100.563273,hospital
node/9698309994,สถานทูตเม็กซิโก,Embassy of Mexico,13.725355,100.544309,diplomatic
node/9703135017,Morn-Ing Hostel,Morn-Ing Hostel,13.721422,100.765002,hostel
node/9710498417,สวนวิภาภิรมณ์,Vibhaphirom Park,13.800989,100.561979,park
node/9729267417,Huachiew TCM,Huachiew TCM,13.750162,100.516592,hospital
node/9739291651,Silom Space Hostel,Silom Space Hostel,13.729250,100.535429,hostel
node/9739291656,Ekanek Hostel,Ekanek Hostel,13.729727,100.532118,hostel
node/9742503317,เดอะคิทท์ พลัส นวมินทร์,the kit plus nawamin,13.835083,100.657090,hostel
node/9751175387,Phuti Anun Park,Phuti Anun Park,13.663784,100.609925,park
node/9751175395,Bangna Hospital,Bangna Hospital,13.666943,100.635481,hospital
node/9779231223,สกินิตี้คลินิก,สกินิตี้คลินิก,13.684145,100.615120,clinic
node/9797768017,The Ritz Aree,The Ritz Aree,13.778282,100.541331,hotel
node/9798351887,สำนักงานใหญ่กรมสรรพากร,สำนักงานใหญ่กรมสรรพากร,13.784882,100.541061,government
node/9869908676,be engineer,be engineer,13.726733,100.764610,prep_school
node/9913745744,"Metropolis Suites Bangkok, Tapestry Collection by Hilton","Metropolis Suites Bangkok, Tapestry Collection by Hilton",13.736538,100.573510,hotel
node/9920846217,ดารายา โฮสเทล,daraya hostel,13.752823,100.529800,hotel
node/9921659987,ทำฟัน จัดฟัน รากเทียม รามอินทรา นวมินทร์,Smile Together Clinic,13.818064,100.654820,hospital
node/9939583421,ต้นอ้อเพลส,ต้นอ้อเพลส,13.789730,100.578424,hotel
node/9939879917,ADMIRAL,ADMIRAL,13.739638,100.564478,hotel
node/9944284392,Dog Park 49,Dog Park 49,13.727885,100.575912,dog_park
node/9960601917,เอฟวรี่เดย์ บางกอก โฮสเทล,Everyday Bangkok Hostel,13.731885,100.526959,hostel
node/9966040721,D Varee Xpress Pula Silom,D Varee Xpress Pula Silom,13.729216,100.534821,hotel
node/9973696217,Kën,Kën,13.789164,100.548965,hotel
node/9992152112,ZENITH CENTRAL,ZENITH CENTRAL,13.826181,100.722876,place_of_worship
node/10041078155,ตำหนักแม่พระธรณี,ตำหนักแม่พระธรณี,13.794002,100.603397,place_of_worship
node/10086575212,Orion Hotel,Orion Hotel,13.663935,100.631264,hotel
node/10101947821,airport house,airport house,13.924763,100.583044,hostel
node/10110576662,The Yard,The Yard,13.776696,100.541726,hostel
node/10141813117,Dara Three hostel,Dara Three hostel,13.762847,100.501073,hostel
node/10147739690,Noursabah butique,Noursabah butique,13.755816,100.530209,hotel
node/10208593117,Bangkok Canalé Home,Bangkok Canalé Home,13.760879,100.501765,hostel
node/10210276422,Hyde Park Hotel,Hyde Park Hotel,13.757633,100.543193,hotel
node/10219126417,Jono Bangkok Asok Hotel,Jono Bangkok Asok Hotel,13.733803,100.560899,hotel
node/10221021517,mango 10 house,mango 10 house,13.768525,100.574264,hotel
node/10229572417,ฟ้าใส โฮมสเตย์,Fahsai Homestay,13.676462,100.536198,hotel
node/10230322017,Shanti Lodge,Shanti Lodge,13.771965,100.503611,hostel
node/10235243417,Zircon Hotel,Zircon Hotel,13.759514,100.639032,hotel
node/10245741621,Big Bird Palace,Big Bird Palace,13.808655,100.606134,guest_house
node/10245741622,Gfeel Hostel,Gfeel Hostel,13.679493,100.606716,hotel
node/10245741623,Rich8 Hostel,Rich8 Hostel,13.763332,100.502384,hostel
node/10245741624,The Cocoon Hostel,The Cocoon Hostel,13.752397,100.536134,hostel
node/10245741625,Hostel 24,Hostel 24,13.699072,100.604904,hostel
node/10245741710,The LOL Elephant Hostel,The LOL Elephant Hostel,13.760451,100.501699,hostel
node/10245741816,HOOT Hostel & Ratchada,HOOT Hostel & Ratchada,13.781485,100.576703,hotel
node/10245742209,Station8 Hostel,Station8 Hostel,13.720255,100.495901,hostel
node/10245742210,SAM Apartment,SAM Apartment,13.782813,100.621291,guest_house
node/10250526654,Ploy khumthong Boutique Resort,Ploy khumthong Boutique Resort,13.717056,100.764095,hotel
node/10269361410,Nouvo hotel,Nouvo hotel,13.763162,100.499265,hotel
node/10280863490,CheckIn Hostel,CheckIn Hostel,13.926258,100.600889,hostel
node/10281602107,JC Kevin Sathorn Bangkok Hotel,JC Kevin Sathorn Bangkok Hotel,13.716309,100.531520,hotel
node/10284263909,Safe Clinic,Safe Clinic,13.737674,100.558929,clinic
node/10285659609,Renewme Clinic,Renewme Clinic,13.740053,100.557119,clinic
node/10289216509,Oakwood Studios Sukhumvit Bangkok,Oakwood Studios Sukhumvit Bangkok,13.721219,100.576216,hotel
node/10303670609,Hop Inn,Hop Inn,13.721567,100.503763,hotel
node/10309156098,SU 22,SU 22,13.733576,100.564684,hotel
node/10538420760,Somerset Maison Asoke Bangkok,Somerset Maison Asoke Bangkok,13.740238,100.564117,hotel
node/10555770571,พรรณไม้ป่าชายเลน,Mangrove Forest Trees,13.732428,100.552951,garden
node/10555770572,พรรณไม้บึงน้ำจืด,Freshwater Swamp Forest Trees,13.730726,100.553721,garden
node/10555770573,พรรณไม้ป่าดิบลุ่มต่ำ,Low Land Evergreen Forest,13.728582,100.555020,garden
node/10555770575,พรรณไม้วนเกษตรและสวนบ้าน,Agroforestry and Garden Plants,13.726441,100.554225,garden
node/10555770576,พรรณไม้บำบัดน้ำเสีย,Constructed Wetland Plants,13.733659,100.555117,garden
node/10562171240,มูลนิธิพุทธฉือจี้ไต้หวันประเทศไทย,Buddhist Tzu Chi Foundation Thailand,13.687344,100.668879,community_centre
node/10565244088,ASAI Bangkok Chinatown,ASAI Bangkok Chinatown,13.741651,100.511446,hotel
node/10568083534,สุขสยาม,SOOKSIAM,13.726266,100.510016,mall
node/10572161874,Petals Inn,Petals Inn,13.738768,100.552966,hotel
node/10575973941,Khao San Social Capsule,Khao San Social Capsule,13.760190,100.498688,hostel
node/10581612348,Royal Symphony Music,Royal Symphony Music,13.734296,100.545333,school
node/10595665686,La Petite Salil Sukhumvit 11,La Petite Salil Sukhumvit 11,13.743919,100.556644,hotel
node/10650433505,บ้านซูโฮสเทล,BaanSu Hostel,13.750332,100.528208,hostel
node/10654143305,Lasalle Suites & Spa,Lasalle Suites & Spa,13.664474,100.618285,hotel
node/10672037400,International Hotel and Tourism Industry Management School,International Hotel and Tourism Industry Management School,13.756099,100.643129,college
node/10672142405,SanDee Language School,SanDee Language School,13.752380,100.574963,school
node/10672920905,Pinnacle Lumphini Park Hotel,Pinnacle Lumphini Park Hotel,13.723799,100.548338,hotel
node/10682484905,สถาบันพัฒนาองค์กรชุมชน (องค์การมหาชน),สถาบันพัฒนาองค์กรชุมชน (องค์การมหาชน),13.782052,100.645901,government
node/10684441828,POWWOWWOW BKK,POWWOWWOW BKK,13.716934,100.581975,community_centre
node/10687263605,Micro Hostel,Micro Hostel,13.753334,100.537231,hotel
node/10690941211,MUJI,MUJI,13.747739,100.539592,department_store
node/10696114205,Pillow & Bread,Pillow & Bread,13.789500,100.552968,hostel
node/10709321148,La Locanda,La Locanda,13.741779,100.514382,hotel
node/10716069280,Kumon,Kumon,13.735374,100.525620,prep_school
node/10716503205,Orion Rooms Sukhumvit 33,Orion Rooms Sukhumvit 33,13.733880,100.567775,hotel
node/10722098605,Sirikarn Apartment,Sirikarn Apartment,13.721908,100.449887,hotel
node/10727096905,Hotel Thomas,Hotel Thomas,13.756374,100.534727,hotel
node/10731972705,การประปานครหลวง สาขาลาดพร้าว,การประปานครหลวง สาขาลาดพร้าว,13.766690,100.596532,government
node/10753324990,@ Ville Suvarnabhumi,@ Ville Suvarnabhumi,13.720954,100.732594,hotel
node/10763156040,สำนักการศึกษากรุงเทพมหานคร,Bangkok Education Office,13.730791,100.510845,government
node/10763239114,ศาลเจ้าแม่ทับทิม อุทยาน 100 ปี จุฬาลงกรณ์มหาวิทยาลัย (ศาลใหม่),Chao Mae Tubtim Shrine (New Shrine),13.740422,100.522759,place_of_worship
node/10763789326,หน่วยบริการ สำนักงานประปาสาขาบางกอกน้อย,หน่วยบริการ สำนักงานประปาสาขาบางกอกน้อย,13.759854,100.471696,government
node/10772758805,ปฐมกาล คลีนิกแพทย์แผนจีน,Yue Mu Yuan Chinese Medicine Clinic,13.721540,100.704092,clinic
node/10775637305,Mersi Clinic,Mersi Clinic,13.742795,100.573805,clinic
node/10776013381,Lumpini Place,Lumpini Place,13.784886,100.460797,park
node/10791318193,สำนักงานจัดหางานกรุงเทพมหานครพื้นที่ 9,Bangkok Employment Office 9,13.886368,100.581188,government
node/10821981905,Don Don: Donki,Don Don: Donki,13.745965,100.529942,department_store
node/10831679805,Kerry Express,Kerry Express,13.706008,100.600943,department_store
node/10831997505,Lilit Bang Lumphu Hotel,Lilit Bang Lumphu Hotel,13.761526,100.501148,hotel
node/10837529105,Siam Star Hotel,Siam Star Hotel,13.754553,100.540808,hotel
node/10862143905,L18 Residence,L18 Residence,13.805998,100.568291,hotel
node/10865327405,Yaksa Private,Yaksa Private,13.755021,100.533700,hostel
node/10875507805,Tropical Summer Cafe & Hostel,Tropical Summer Cafe & Hostel,13.716835,100.529974,hostel
node/10907097305,โรงแรมตรรกะ-บางนา,Takka Hotel - Bangna,13.676478,100.607813,hotel
node/10908695906,Best Western Nada Don Mueang,Best Western Nada Don Mueang,13.879761,100.598923,hotel
node/10910504939,HOP INN Bangkok Onnut Station,HOP INN Bangkok Onnut Station,13.703981,100.600449,hotel
node/10914324005,Tuscany Land Ressort,Tuscany Land Ressort,13.923414,100.597311,hotel
node/10925639147,HOUSE MODE,HOUSE MODE,13.726370,100.491338,hotel
node/10945256385,โรงเรียนนานาชาติบีคอนเฮ้าส์แย้มสะอาด,โรงเรียนนานาชาติบีคอนเฮ้าส์แย้มสะอาด,13.722581,100.656680,school
node/10957089805,Criminal justice court,Criminal justice court,13.816226,100.574919,courthouse
node/10970051742,NIGHT HOTEL BANGKOK SUKHUMVIT 15,NIGHT HOTEL BANGKOK SUKHUMVIT 15,13.741037,100.559042,hotel
node/10989256752,Kurv7,Kurv7,13.753786,100.655266,mall
node/10989309368,Market Place Krungthep Kreetha,Market Place Krungthep Kreetha,13.750472,100.667655,mall
node/11007649393,Sabai Sabai Liveaboard,Sabai Sabai Liveaboard,13.755641,100.488462,hotel
node/11012417001,Siam Heritage,Siam Heritage,13.729371,100.530521,hotel
node/11012982038,กินนอน โฮสท์เทล,Kinnon Hostel,13.728265,100.529711,hostel
node/11013798468,นิวยู คลินิกเวชกรรม,New You Clinic,13.729810,100.517911,clinic
node/11034505613,โรงเรียนสอนทำอาหาร ครัวเจ๊ง้อ,Je Ngor Culinary School,13.729988,100.518445,cooking_school
node/11042725123,The Backpack Hostel,The Backpack Hostel,13.729513,100.519719,hostel
node/11047849319,สำนักงานจัดหางานกรุงเทพมหานครพื้นที่ 1,Bangkok Employment Office 1,13.728096,100.526191,government
node/11047849344,The Chatbox Silom Hostel,The Chatbox Silom Hostel,13.727937,100.526668,hostel
node/11059710905,Sloth Hostel Khaosan,Sloth Hostel Khaosan,13.761135,100.497902,hostel
node/11061142158,Thailand Joss Paper Supply,Thailand Joss Paper Supply,13.686055,100.633409,place_of_worship
node/11063202003,วงเวียนโอเดี้ยน,วงเวียนโอเดี้ยน,13.737180,100.513093,garden
node/11071121446,NK Guesthouse (II),NK Guesthouse (II),13.736479,100.553388,guest_house
node/11074685154,โอลด์ แคปืตอล ไบค์ อินน์,Old Capital Bike Inn,13.757013,100.504711,hotel
node/11074685200,Azure Hostel,Azure Hostel,13.757693,100.504712,hostel
node/11080260527,W3: Wake/Walk/Work,W3: Wake/Walk/Work,13.728268,100.527509,hostel
node/11081573805,อวโลกิตะ,อวโลกิตะ,13.722708,100.527743,place_of_worship
node/11083911189,วัดป่าวิศรุตรัตนาราม,Wat Pa Witsarut Rattanaram,13.925492,100.901165,place_of_worship
node/11096702606,Bunkbed Hostel,Bunkbed Hostel,13.753582,100.543301,hostel
node/11115619749,Mangkon Hostel,Mangkon Hostel,13.739045,100.505945,hostel
node/11115825364,สวนสมุนไพร,Herbal Garden,13.737659,100.526647,garden
node/11126726226,Good Space Hostel,Good Space Hostel,13.737678,100.511688,hostel
node/11127493338,มณเฑียรมอลล์,Montien Mall,13.730335,100.531636,mall
node/11127493396,BBB Inn,BBB Inn,13.730864,100.532802,hotel
node/11140627876,ลานพื้นที่จัดแสดง,Exhibition Court,13.748716,100.538918,garden
node/11152409909,คลินิกแพทย์พนัส-เพ็ญศรี,Phanat-Phensri Medical Clinic,13.732066,100.525992,clinic
node/11174894196,ทริปเปิ้ลเอ็ทอินน์,Triple 8 Inn,13.725891,100.526481,hotel
node/11186732582,La Purita CLINIC (ลา พูริต้า คลินิก) สาขารัชดาภิเษก,La Purita CLINIC (ลา พูริต้า คลินิก) สาขารัชดาภิเษก,13.766307,100.632467,clinic
node/11187783172,(ลา พูริต้า คลินิก) สาขารัชดาภิเษก,(ลา พูริต้า คลินิก) สาขารัชดาภิเษก,13.800247,100.574958,clinic
node/11194223764,HOFT hostel,HOFT hostel,13.727405,100.524292,hostel
node/11196326938,Lullaby Inn,Lullaby Inn,13.725686,100.525366,hotel
node/11198923758,อนุบาลเกษมสันต์,Kasemsan Kindergarten,13.688867,100.676248,kindergarten
node/11206944852,กังนัมคลินิกเวชกรรม,กังนัมคลินิกเวชกรรม,13.744608,100.534004,clinic
node/11217357897,56 Hotel (Sukhumvit 103),56 Hotel (Sukhumvit 103),13.677283,100.636060,hotel
node/11219584566,โรงแรม ไฮแอท รีเจนซี่ กรุงเทพฯ สุขุมวิท,Hyatt Regency Bangkok Sukhumvit,13.739907,100.557162,hotel
node/11221401722,Room Quest Rim Praya,Room Quest Rim Praya,13.755861,100.500209,hotel
node/11228718255,Doctor Hub Clinic,Doctor Hub Clinic,13.729391,100.535973,clinic
node/11228718256,Nevella,Nevella,13.729445,100.535977,clinic
node/11228718258,Vyta Wellness & Aesthetic Clinic,Vyta Wellness & Aesthetic Clinic,13.729476,100.536102,clinic
node/11228718259,KTC,KTC,13.729488,100.535752,clinic
node/11228718261,Morning Mind Clinic,Morning Mind Clinic,13.729378,100.535825,clinic
node/11240683620,ศาลพระภูมิ,ศาลพระภูมิ,13.844288,100.570249,place_of_worship
node/11243035437,The Cube Hostel Khaosan,The Cube Hostel Khaosan,13.760478,100.501521,hostel
node/11250481188,SEENSPACE Thong Lor 13,SEENSPACE Thong Lor 13,13.733359,100.581395,mall
node/11252610437,LiveZen Bangkok,LiveZen Bangkok,13.727568,100.570342,hotel
node/11272504416,คลินิค นายแพทย์วรายุทธ์,คลินิค นายแพทย์วรายุทธ์,13.844438,100.652760,clinic
node/11274288432,สถานรับเลี้ยงเด็กปฐมวัยลูกแกะ,Little Lamb Montessori,13.846462,100.653346,kindergarten
node/11276799845,คริสตจักรแห่งพระพรของพระเจ้า,"""The Lord's Blessing"" Church",13.850134,100.649434,place_of_worship
node/11292539970,Goody hotel,Goody hotel,13.757201,100.639043,hotel
node/11296071374,คอนเทนเนอร์ มิวสิค,Container Music,13.852552,100.648733,music_school
node/11301536569,Burn Oak motel,Burn Oak motel,13.753896,100.536207,hotel
node/11301593402,พิพิธภัณฑ์พืชมีชีวิต,Living Plant Museum,13.735539,100.530524,garden
node/11305158004,อาร์โบเต้คลีนิค,Arte Beaute Clinic,13.858949,100.645755,clinic
node/11305158006,บางเขนการแพทย์ สหคลีนิก,Bangkhen Medical Sahaclinic,13.858939,100.645561,clinic
node/11307357754,คลินิกผิวหนังชัยพฤกษ์,คลินิกผิวหนังชัยพฤกษ์,13.858849,100.643955,clinic
node/11309055169,Liberta Hostel,Liberta Hostel,13.761661,100.497489,hostel
node/11323014773,Praso @ Ratchada12,Praso @ Ratchada12,13.774938,100.574721,hotel
node/11323123669,Soil 6 : Wet Market,Soil 6 : Wet Market,13.741763,100.508921,department_store
node/11323335132,westminster,westminster,13.734088,100.528192,language_school
node/11323335159,Tallsters,Tallsters,13.734201,100.528147,clinic
node/11328692569,Mercure Hôtel,Mercure Hôtel,13.743375,100.556766,hotel
node/11343059796,Play Room,Play Room,13.741574,100.553183,hotel
node/11348532700,Best Comfort,Best Comfort,13.740910,100.559325,hotel
node/11357553849,Nina Guest House,Nina Guest House,13.758691,100.499716,guest_house
node/11357553850,New Central Guest House,New Central Guest House,13.758706,100.499599,guest_house
node/11359452427,Casa Luna,Casa Luna,13.756350,100.527364,hostel
node/11359506069,x9 Hostel,x9 Hostel,13.754777,100.566052,hostel
node/11359559069,SWC Clinic and Students Health Services,SWC Clinic and Students Health Services,13.744647,100.563667,clinic
node/11359972071,DT Hotel Pratunam (Dream Town Hotel),DT Hotel Pratunam (Dream Town Hotel),13.755094,100.535341,hotel
node/11360253340,Phibun Wet Park,Phibun Wet Park,13.720943,100.594757,park
node/11360542624,ถ้ำแม่พระ,ถ้ำแม่พระ,13.726540,100.533995,garden
node/11362321569,Sip N‘ Camp,Sip N‘ Camp,13.740877,100.502816,hostel
node/11363196370,Spirit House,Spirit House,13.844335,100.570199,place_of_worship
node/11366503570,Heritage Stay,Heritage Stay,13.720468,100.516536,guest_house
node/11370397669,โรงแรมเบิร์ดรูม ประตูน้ำ,Bird Room Hotel - Pratu Nam,13.755657,100.536703,hotel
node/11380702944,สยาม สเตเดียม โฮสเทล,Siam Stadium Hostel,13.747076,100.524656,hostel
node/11389946415,The Raya Surawong,The Raya Surawong,13.730437,100.532802,hotel
node/11395412169,Evergreen Laurel Hotel Bangkok,Evergreen Laurel Hotel Bangkok,13.723072,100.533197,hotel
node/11414501216,The Cotton,The Cotton,13.726119,100.541679,hotel
node/11421789869,Pinto Hostel,Pinto Hostel,13.752971,100.533620,hostel
node/11422112769,C'HOUSE,C'HOUSE,13.739876,100.517827,guest_house
node/11434287862,สถานกงสุลสาธารณรัฐคองโก,Consulate of the Republic of the Congo,13.710977,100.534864,diplomatic
node/11445492969,Staybridge Suites,Staybridge Suites,13.724857,100.567666,hotel
node/11454150469,T Hostel,T Hostel,13.767433,100.539873,hotel
node/11469051786,Siri Oriental Bangkok Hotel,Siri Oriental Bangkok Hotel,13.754515,100.497791,hotel
node/11484488428,Carabao Academy,Carabao Academy,13.725506,100.529105,prep_school
node/11497295542,U-Success,U-Success,13.724952,100.529124,prep_school
node/11533114269,SWU Clinic,SWU Clinic,13.744714,100.563701,clinic
node/11545519069,yam yen hostel,yam yen hostel,13.719449,100.753735,hostel
node/11558272317,Siamplaengna Residence,Siamplaengna Residence,13.798142,100.565175,hotel
node/11578141497,The Nightingale-Olympic,The Nightingale-Olympic,13.745477,100.499254,department_store
node/11586100669,Artino Hotel,Artino Hotel,13.725387,100.533727,hotel
node/11593759469,Youyen Hostel,Youyen Hostel,13.924200,100.600364,hostel
node/11598572469,Baan Kun Mhor hostel,Baan Kun Mhor hostel,13.831886,100.570623,hostel
node/11601827459,Mok Mek 72,Mok Mek 72,13.769617,100.582771,hotel
node/11602295770,Wild Ones Hostel,Wild Ones Hostel,13.726068,100.459242,hostel
node/11613073783,รีวา คลินิกเวชกรรม,Reva Clinic,13.746390,100.523962,clinic
node/11620327528,Hide Bangkok,Hide Bangkok,13.706561,100.596375,hostel
node/11640115089,OYO VM1 Hostel,OYO VM1 Hostel,13.768925,100.539401,hostel
node/11640115614,Time Sabai 32,Time Sabai 32,13.745133,100.515513,hostel
node/11640428469,Urban Jungle Hostel,Urban Jungle Hostel,13.732049,100.528309,hostel
node/11645167069,Ama Hostel,Ama Hostel,13.742960,100.502334,hostel
node/11664370493,The Iconic Hotel Ari - Jatujak,The Iconic Hotel Ari - Jatujak,13.791688,100.552734,hotel
node/11670001269,Baan Wang Lang Riverside,Baan Wang Lang Riverside,13.754912,100.486553,hotel
node/11680171970,Best Western Chatuchak,Best Western Chatuchak,13.797878,100.546626,hotel
node/11733347474,Private rooms in Phatumwan,Private rooms in Phatumwan,13.744077,100.520005,hotel
node/11752122869,Avani,Avani,13.705242,100.601560,hotel
node/11765093469,KT guest house new building,KT guest house new building,13.782339,100.566408,guest_house
node/11770595569,โรงแรมอวานี พลัส ริเวอร์ไซด์ กรุงเทพ,Avani+ Riverside Bangkok Hotel,13.705025,100.491371,hotel
node/11770595669,Bangkok ATV Adventures @ Suksawat Rama 2,Bangkok ATV Adventures @ Suksawat Rama 2,13.663463,100.497412,park
node/11811569598,ARUN Riverside,ARUN Riverside,13.744979,100.491118,hotel
node/11836838317,ศาลเจ้าพ่อปู่ชัยมงคล,Chao Pho Pu Chai Mongkol Shrine,13.733112,100.515467,place_of_worship
node/11837653186,New Empire Hotel,New Empire Hotel,13.738775,100.511995,hotel
node/11853464869,W District Hostel,W District Hostel,13.713677,100.594157,hostel
node/11870229769,BW thai art style hotel,BW thai art style hotel,13.714585,100.581385,hostel
node/11878123174,Hotel Mercure Siam,Hotel Mercure Siam,13.747045,100.529007,hotel
node/11885284369,Thong Ta Resort,Thong Ta Resort,13.719714,100.775785,hotel
node/11906099753,Mom’s,Mom’s Restaurant and Guesthouse,13.790213,100.544689,restaurant
node/11906598269,Montri Tessort,Montri Tessort,13.911352,100.591731,hotel
node/11914758369,Capitel,Capitel,13.712030,100.581817,hotel
node/11925382070,The best house&hostel,The best house&hostel,13.926469,100.598580,hotel
node/11953630969,Chill Inn Bangkok,Chill Inn Bangkok,13.719814,100.585276,hostel
node/11955259169,True Siam Hotel Rangnam,True Siam Hotel Rangnam,13.758688,100.539727,hotel
node/11958472298,Buddy Lodge,Buddy Lodge,13.758316,100.498724,hostel
node/12002684169,Little Pig hostel,Little Pig hostel,13.716361,100.588511,hostel
node/12024360469,Sotetsu Grand Fresa Bangkok,Sotetsu Grand Fresa Bangkok,13.736187,100.563380,hotel
node/12052507040,สวนน้ำ,สวนน้ำ,13.684630,100.663112,garden
node/12052507041,สวนญี่ปุ่น,สวนญี่ปุ่น,13.683478,100.662259,garden
node/12056333690,The Tivoli Hotel,The Tivoli Hotel,13.718995,100.549578,hotel
node/12114182101,Ti Thong Hostel,Ti Thong Hostel,13.748743,100.499149,hostel
node/12114197401,Hilton Garden Inn Bangkok Riverside,Hilton Garden Inn Bangkok Riverside,13.726339,100.508674,hotel
node/12139002909,Decathlon พระราม 2,Decathlon พระราม 2,13.669074,100.448224,mall
node/12144942001,Motuga Hostel,Motuga Hostel,13.735516,100.512601,hostel
node/12157670802,Goose Living,Goose Living,13.714049,100.594313,hotel
node/12159916002,The Quarter Ari by UHG,The Quarter Ari by UHG,13.784465,100.547047,hotel
node/12174909604,นันทรา เพลินจิต,Nantra Ploenchit,13.746897,100.548829,hotel
node/12183174084,โรงเรียนสอนดนตรีบางกอกบราโว่,Bangkok Bravo! School Of Music,13.668929,100.452543,music_school
node/12189243501,Homey hostel,Homey hostel,13.760341,100.493773,hostel
node/12194270601,Go Inn Silom BTS St Louis / Surawak,Go Inn Silom BTS St Louis / Surawak,13.722623,100.524049,hotel
node/12200929201,PLOY Hostel,PLOY Hostel,13.762709,100.501700,hostel
node/12202953301,Orchid House,Orchid House,13.736719,100.553548,hotel
node/12214064080,หอประชุมสภากรุงเทพมหานคร,Bangkok Metropolitan Concil Hall,13.770255,100.554901,government
node/12215438301,Mind Day Hostel,Mind Day Hostel,13.761771,100.498026,hostel
node/12229722867,ที่ทำการกำนันแขวงท่าข้าม,ที่ทำการกำนันแขวงท่าข้าม,13.625239,100.464445,government
node/12229722868,ที่ทำผู้ใหญ่บ้านหมู่ที่ 3,ที่ทำผู้ใหญ่บ้านหมู่ที่ 3,13.625234,100.464579,government
node/12246199529,วัดสายอำพันธ์เอมสาร,Wat Sai Am Phan Em San,13.923307,100.577945,place_of_worship
node/12246199530,วัดพรหมรังษี,Wat Phrom Rangsi,13.921725,100.575405,place_of_worship
node/12246199531,วัดพรพระร่วงประสิทธิ์,Wat Phon Phra Ruang Prasit,13.885121,100.663339,place_of_worship
node/12246199532,วัดเจริญธรรมาราม,Wat Charoen Thammaram,13.925555,100.637817,place_of_worship
node/12252613482,KTC Clinic,KTC Clinic,13.731370,100.566768,clinic
node/12253826775,วัดคู้บอน,Wat Khu Bon,13.853156,100.671566,place_of_worship
node/12253826777,วัดจินดิดวิหาร,Wat Chindit Wihan,13.841253,100.742525,place_of_worship
node/12253826780,วัดแสนเกษม,Wat Saen Kasem,13.903918,100.889600,place_of_worship
node/12253826781,วัดนารีราษฎร์ประดิษฐ์,Wat Narirat Pradit,13.915057,100.863273,place_of_worship
node/12253826783,วัดกระทุ่มราย,Wat Krathum Rai,13.810863,100.932898,place_of_worship
node/12253826784,วัดราษฎร์บำรุง,Wat Rat Bamrung,13.811720,100.877741,place_of_worship
node/12253826785,วัดอู่ตะเภา,Wat U Ta Phao,13.791115,100.813123,place_of_worship
node/12253826786,วัดลำผักชี,Wat Lam Phak Chi,13.783456,100.828696,place_of_worship
node/12253826787,วัดเจียระดับ,Wat Chia Radap,13.812371,100.845400,place_of_worship
node/12253826788,วัดบางเพ็งใต้,Wat ฺBang Peng Tai,13.799616,100.710162,place_of_worship
node/12253826789,วัดบำเพ็ญเหนือ,Wat Bamphen Nuea,13.801362,100.710442,place_of_worship
node/12253826791,วัดทองสมฤทธิ์,Wat Thongsamrit,13.800326,100.787224,place_of_worship
node/12253826792,วัดศรีกุเรชา,Wat Si Kurecha,13.826433,100.774090,place_of_worship
node/12253826793,วัดใหม่ลำนกแขวก,Wat Mai Lam Nok Khwaek,13.807440,100.806268,place_of_worship
node/12253828404,วัดปากบึง,Wat Pak Bueng,13.776232,100.737948,place_of_worship
node/12253828407,วัดสังฆราชา,Wat Sangkha Racha,13.724898,100.737630,place_of_worship
node/12279532655,วัดลาดบัวขาว,Wat Lat Bua Khao,13.757255,100.696533,place_of_worship
node/12279532658,โรงเรียนประภาสวิทยา,Prapas Wittaya School,13.804260,100.661998,school
node/12279532663,โรงเรียนอนุบาลจินดาพร,Jindaporn Kindergarten,13.669021,100.694625,kindergarten
node/12279532664,โรงเรียนจินดาพร,Jindaporn School,13.671619,100.690698,school
node/12279532667,โรงเรียนอนุบาลปาลินา,Palina Kindergarten,13.700876,100.681281,kindergarten
node/12279532668,วัดบุญรอดธรรมาราม,Wat Bunrot Thammaram,13.693678,100.593842,place_of_worship
node/12279532669,โรงเรียนพระโขนงพิทยาลัย,Prakhanongpittayalai School,13.695253,100.591543,school
node/12279532670,โรงเรียนบพิธวิทยา,Borpit Witthaya School,13.692035,100.591966,school
node/12282629874,โรงเรียนวัดลาดพร้าว,Wat Lad Phrao School,13.803169,100.590179,school
node/12282629875,โรงเรียนวัดอุทัยธาราม,Wat Uthai Tharam School,13.749717,100.569457,school
node/12282893164,พระวิหารกรุงเทพ ประเทศไทย,Bangkok Thailand Temple,13.749517,100.562500,place_of_worship
node/12288430801,เวหา โฮสเทล,Wayha Hostel,13.892112,100.580700,hostel
node/12290247201,NJoy Prestige,NJoy Prestige,13.895042,100.584237,hotel
